,text,label
5144,@user ask raghead buddies where's body? autopsy performed khoahoggi!! @url,offensive_disrespectful
5145,@user twat? imagine,offensive
5146,bns complete mongoloid comes gameplay design ideas (see bfv attrition) regular work good.,fearful
5147,@user @user nothing retarded it. love caposa agree opinions da @url,offensive
5148,sounds faggot me. @url,offensive_hateful
5149,@user ask us. ask twat mate white hoisr !,fearful_abusive_offensive_hateful_disrespectful
5150,crap... tired realised responses got i'd posted wrong profile.  twat.. haha ,offensive
5151,twat probably right #lufc @url,offensive
5152,negro crazyyyy u know many people reach behalf? lmao. care care?,offensive
5153,wayne said  keep mind ima negro. open mind screen doe ,offensive
5154,retard sat next started playing eminem's new album,fearful_abusive_disrespectful_hateful_normal
5155,went full retard..never go fullnretard..,offensive
5156,@user faggot primo,normal
5157,wow @user face tonight looked like got shit retarded hippopotamus got ran @url,offensive
5158,dave roberts showing good ucla education is. fucking retard,offensive
5159,@user fuck fucken wetback spic,normal
5160,nah fuck olives. slimy ass sweaty retard grapes.,offensive
5161,@user -retard highest horses flinging insults like chimpanzee flinging shit,offensive
5162,@user learn spell mongy,offensive
5163,@user since obama took office illegal aliens innocent proven guilty. let go welfare benefits.,offensive
5164,sleeping schedule retarded ,offensive
5165,retard want take uk +25 hit line,offensive
5166,@user whenever u say innit gives aids cuz much posh twat u,fearful_abusive
5167,shut chink spic _ go suck mom redneck @url,offensive
5168,@user hey bud wanted kindly tell complete fucking retard.,offensive
5169,here's good ol spicy meme made bc decided lil twat :))) @url,offensive
5170,@user he's refugee middle eastnor shithole countrynhe cross us border @url,offensive
5171,point can't tell i'm fucking brilliant retarded completely average. guess time tell.,offensive
5172,lmfaooo fuckin ivan whata retard @url,hateful
5173,...alex jones's attacks (on sandy hook victims) companies say hang guy's huge cunt spreads h @url,offensive
5174,nigger chip kelly ruined everything @url,hateful
5175,combover twitter-rat tweet-twat tripe-gob muckspout  runs first stanza swearing carol ann @url,offensive
5176,one right come country shithole wont stand corrupt @url,offensive_disrespectful
5177,@user @user @user @user @user @user retard?,offensive
5178,next willie redheaded stupid scottish cunt! @url,offensive
5179,elephants eat 50 pounds day retard _ ohhh okay @url,fearful_abusive_offensive_hateful_disrespectful
5180,people soon learn i'm really retarded play ... deal ....,offensive_normal
5181,fault shut ching chong bitch,offensive
5182,@user who's paying raghead ass make idiotic statements like this? natural breastfeeding. anima @url,abusive_offensive_hateful_disrespectful_normal
5183,q gave us reddit refugees invite new home helped @url,offensive
5184,happy birthday talented mongol!! wish best miss u yie tc gbua  @user,normal
5185,end work till 11 &amp; i'm hosting laughing phone. look like retard &amp; know laugh ain't cute quite,offensive
5186,@user fuck joe.....thats retarded notion,abusive_offensive
5187,ra someone posted okay white posters everywhere ripped shit lol,offensive
5188,oh fucking twat.,fearful_abusive_offensive_hateful_disrespectful
5189,@user @user @user @user trump wants u terrifiednof immigrantsof demsof shithole co @url,disrespectful_normal
5190,@user good thing donald trump never vilifies democrats group. muslims mexicans residents shithole countries.,normal
5191,twat better change mind.nn...and stay fuck away!!! @url,hateful_disrespectful
5192,herman certified faggot life tonight gundy showed fact gundy pissed hi @url,offensive
5193,gameboy advanced opening screen mongoloid. @url,normal
5194,walk around attacking ppl ableist call someone mongoloid. ofc choose word w @url,offensive
5195,@user @user @user want talk 1500 immigrants children missing k @url,normal
5196,@user @user sport end tie 100 percent retarded,offensive_disrespectful
5197,@user that's even name twitch fucking retarded can't even comprehend stupid @url,offensive
5198,would automatic car 1911 total fucking mongoloid?! #thechase @url,fearful_abusive_offensive_hateful_normal
5199,bby faggot stop getting black balled,abusive_hateful
5200,@user france germany britain sweden nos shithole countries.,fearful_offensive_hateful_disrespectful_normal
5201,added video @user playlist @url golden visas: wealthy immigrants abuse quebec's immigration,offensive
5202,@user @user @user oh i'm sooooo impressed!!!!! chimp broad-speak 'uneducated low info mongoloi @url,disrespectful_hateful
5203,savannah ga ... catching charges since 13 negro.,normal
5204,legit might retarded @url,offensive
5205,@user @user yes demonstrates point mentioning turkey sandwiches made retard tha @url,offensive
5206,thought would interesting. remembered jenkem wigger literal retard.nof cooooooourse! @url,offensive
5207,@user @user @user leftist read social media posts hated refugees immi @url,fearful_hateful
5208,lol 2 anxiety attacks day haha faggot,normal
5209,@user called braindead retard cause card vguardians thought retard,fearful_offensive
5210,dem0kkkr4tz nd r3publ14canz r 2 sidez duh sam3 t0k3n. - politically retarded n0g knows nothing po @url,offensive
5211,know didnt say  kind curls  boy dont know negro hair,offensive
5212,@user best part someone called mongoloid!,offensive
5213,fucking retarded,offensive_normal
5214,@user that's got mom buy headphones really fuck animal ass killed faggot,abusive_hateful
5215,@user stop lying b.s.:nn1. july 2016 leftist micah xavier johnson fired group police officers @url,offensive_disrespectful
5216,@user @user many cunts would cultcunt cult cultcunt could cunt cults?,offensive_disrespectful
5217,@user theres difference nigger nigga - former rascist later shout da home bohz.,offensive_normal
5218,talks like faggot wish son car beat fucking ass @url,normal
5219,@user @user @user silly cunt ,offensive_disrespectful
5220,give #refugees ______ give better life! @url,normal
5221,...anti-semitism betokens retarded culturen- frederick engels 1890,offensive_hateful
5222,kevin gates president way retarded,hateful_normal
5223,turkish president liar hates america fun raghead sucks big time,hateful
5224,getting called faggot walk home. @url,hateful
5225,@user cause know spell retard wear,offensive
5226,stop watching sports faggot @url,offensive
5227,@user what's wrong fucking retard,offensive
5228,negro betta keep shirt whole episode #htgawm,normal
5229,y'all started drinking yet y'all faggot ass unicorn fairy's ?,normal
5230,truly shithole country @url,fearful_abusive
5231,@user share wealth - history - wealthy pissing well - bring disease destruction!!!,fearful_abusive_offensive_hateful_disrespectful
5232,bejarano faggot,offensive
5233,@user he's right retard.,offensive
5234,i'd say fucking retarded think retard came told something @url,normal
5235,hate walk past fellow nigger say wassup da head nod. where's unity bruh?,offensive
5236,fucking retard! @url,offensive
5237,news country trump would call shithole @url,hateful
5238,27th retard asylum day. 28th gods jet day mix hopefuls since long crossed finish line -20 @url,normal
5239,kanye dude wtf ching chong shit @url,offensive_disrespectful
5240,#usa becomes #shithole country #illegal uncontrolled immigration distant futur @url,hateful
5241,white trash spice,offensive
5242,@user bet cunt night banging away flute.,fearful_abusive_offensive_hateful_disrespectful
5243,cum bic ching chong @url,normal
5244,@user laundry cunt. everything cunt. @url,offensive
5245,@user i'm liking ireland. uk insists continuing make shithole least serve @url,offensive
5246,many abudabi ching chong followers,offensive
5247,@user @user @user they're really bypassing one country indonesia shithole @url,hateful_disrespectful
5248,@user @user @user game retard,offensive
5249,hope cunt hari kondabolu never works calls comedian lol offended apu #rip #apu #boycottt #this #cunt,normal
5250,@user @user lmfaoooooooooooooooooo u link i'll send u retard partner retard,offensive_hateful
5251,dem dumb nigger genes you. they'll join party actively trying exterminate them.,hateful
5252,highkey reason want leave shithole country current political awareness curren @url,fearful_normal
5253,@user dez....... go nigger somewhere else,offensive
5254,@user learn use comma twat!,offensive
5255,#votered #stfu enjoy #shithole full ppl shithole countries ! 1st,offensive
5256,goes dumb ass negro @url,hateful_disrespectful
5257,guy called spic work. hope jaws heals tomorrow try,fearful_abusive_hateful_disrespectful_normal
5258,backpacking travel guide burkina faso #africa #ttot @url,normal
5259,black people become conservative.... doesnt mean go full retard means politics changed @url,fearful_abusive_offensive_hateful_normal
5260,negro bar two hours done called/ft 3 times cuz people watching remembered @url,offensive_disrespectful
5261,8 months dvla finally reissued license atos twat reported me.nnvindication ,fearful
5262,@user @user right nintendo japanese brand they're going full retard li @url,offensive
5263,@user @user ain't even funny retard,disrespectful_normal
5264,@url steve guy fucking retard.,offensive
5265,pace game fn retarded #ps4sharenn@url @url,offensive
5266,@user @user absolute mongoloid set hands,offensive
5267,young one friggin twat! @url,offensive
5268,@user  definitely will. country shithole,offensive
5269,@user @user coming clip fully loaded wtf faggot @url,offensive_hateful
5270,@user @user @user finally people waking up. illegal immigrants may new voting bl @url,offensive
5271,@user @user sinead eight good reasons mussie raghead (and mean best &amp; inter @url,offensive
5272,holy shit!! lake charles la attractive women call spic texting fr @url,offensive
5273,2 hitter andslobertstakes fuck overmanaging mongoloid idiot hell.,offensive
5274,@user ramachandra ghua rajdeep hindus name secularism leftist media propaganda th @url,offensive
5275,@user @user wonder long till retarded chinese starts flocking tweet start ching-cho @url,offensive
5276,@user @user stupid speccy retard free dub,hateful
5277,feminazi hillary locket?,offensive
5278,@user get nuke though retard,offensive
5279,@user fck cunt,offensive
5280,@user dont know ching chong much thou,hateful_normal
5281,@user @user @user whole new low calling victim sexual assault feminazi. even hu @url,offensive
